,player,realm,gear_score,last_login,time_since_login,engagement,status,Alterac Valley,Arathi Basin,Archaeology,Arena,Argent Tournament,Ashran,Battle Dungeon,Battle Raid,Battle for Azeroth,Battle for Gilneas,Battlegrounds,Brawler's Guild,Brewfest,Cataclysm,Cataclysm Dungeon,Cataclysm Raid,Character,Children's Week,Classic,Collections,Cooking,Currencies,Darkmoon Faire,Deepwind Gorge,Draenor,Draenor Dungeon,Draenor Garrison,Draenor Raid,Dungeons,Dungeons & Raids,Eastern Kingdoms,Events,Expansion Features,Exploration,Eye of the Storm,Feats of Strength,Fishing,General,Guild Feats of Strength,Hallow's End,Heart of Azeroth,Honor,Island Expeditions,Isle of Conquest,Kalimdor,Legacy,Legion,Legion Class Hall,Legion Dungeon,Legion Raid,Lich King Dungeon,Lich King Raid,Love is in the Air,Lunar Festival,Midsummer,Mounts,Noblegarden,Northrend,Outland,Pandaria,Pandaria Dungeon,Pandaria Raid,Pandaria Scenarios,Pet Battles,Pilgrim's Bounty,Player vs. Player,Professions,Promotions,Quests,Raids,Rated Battleground,Reputation,Seething Shore,Silvershard Mines,Temple of Kotmogu,The Burning Crusade,Tol Barad,Twin Peaks,Visions of N'Zoth,War Effort,Warsong Gulch,Winter Veil,Wintergrasp,World,World Events,Wrath of the Lich King
258,nerdkin,stormrage,473.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,6,6,19,8,15,14,28,12,45,2,2,1,4,29,19,48,27,1,11,2,20,13,5,1,39,38,72,33,16,9,36,25,2,3,4,34,24,0,0,4,6,0,23,5,23,17,16,6,1,1,6,150,7,5,2,6,2,14,11,50,34,28,6,0,1,27,18,1,20,92,5,5,1,2,5,43,3,6,16,11,11,2,10,4,1,10
259,bumkin,stormrage,479.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,7,4,16,10,1,14,34,51,72,3,2,4,1,16,23,52,28,0,10,1,19,11,46,2,30,34,64,59,26,7,34,24,4,2,4,34,20,0,0,13,8,2,40,6,20,20,35,15,35,36,25,150,7,4,2,6,0,7,4,51,28,45,32,0,0,35,14,1,18,87,5,5,3,2,5,34,2,7,17,14,11,3,10,15,1,10
260,fightox,stormrage,481.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,6,5,103,12,16,14,33,62,102,3,2,6,3,38,25,54,27,2,14,2,43,8,51,1,48,36,90,66,63,8,42,21,6,3,5,34,40,0,0,10,10,2,47,3,36,30,68,21,58,78,65,165,7,10,19,7,3,23,16,73,32,95,31,2,3,79,28,1,20,113,15,9,2,3,6,48,6,6,17,16,8,4,10,18,5,10
261,vap,lothar,428.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,2,1,3,0,5,1,0,16,17,0,0,0,1,17,8,9,24,1,1,1,9,4,11,0,13,2,22,4,4,0,22,14,4,0,0,51,10,0,0,2,3,0,0,0,20,3,12,9,2,22,1,26,0,1,2,8,0,2,4,15,14,1,4,1,1,14,23,0,11,10,0,2,0,1,1,9,2,0,2,6,3,1,2,0,0,10
262,fangerbang,lothar,342.0,2020-03-11,86 days 00:00:00.000000000,1.0,risk,1,1,1,0,0,1,0,15,13,0,0,0,0,5,2,19,23,1,1,0,3,1,1,0,12,0,21,0,4,0,1,6,5,1,0,51,2,0,0,1,2,0,0,0,0,1,19,15,3,23,0,34,4,5,1,8,0,0,0,15,0,2,0,0,0,11,20,0,13,25,0,2,0,0,0,1,0,0,2,3,2,1,0,0,0,1
263,probably,lothar,451.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,0,15,18,0,0,0,0,5,1,19,24,1,0,0,3,1,0,0,8,0,24,0,4,0,0,6,5,1,0,51,3,0,0,0,6,0,0,0,3,1,17,11,0,15,1,31,4,4,1,8,0,0,0,11,0,2,0,0,0,13,21,0,13,25,0,2,0,0,0,6,0,0,2,10,2,0,0,0,0,1
264,mondain,lothar,421.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,0,15,23,0,0,0,0,5,1,19,23,1,0,0,2,1,1,0,5,0,7,0,4,0,12,8,2,1,0,51,4,0,0,0,3,0,0,0,0,1,10,6,0,15,5,31,4,4,1,8,0,0,1,11,0,2,0,0,1,11,17,0,12,25,0,2,0,0,0,4,0,0,2,5,2,1,0,0,0,1
265,babysunbeam,lothar,313.0,2020-03-11,86 days 00:00:00.000000000,1.0,risk,1,1,1,0,0,1,0,15,14,0,0,0,0,4,0,6,19,1,0,0,1,0,0,0,5,0,4,0,4,0,0,2,4,1,0,51,2,0,0,0,2,0,0,0,0,1,9,14,2,16,0,0,1,3,1,8,0,0,0,2,0,1,0,0,0,12,4,0,9,5,0,2,0,0,0,1,0,0,2,3,2,0,0,4,0,1
266,ðoomtrain,lothar,285.0,2020-01-13,144 days 00:00:00.000000000,1.0,risk,1,1,1,0,0,1,0,15,14,0,0,0,0,4,0,1,19,0,1,0,1,0,0,0,5,0,4,0,4,0,0,2,2,0,0,51,2,0,0,0,2,0,0,0,0,1,2,3,0,15,0,0,0,2,1,8,0,0,0,2,0,0,0,0,0,10,3,0,4,5,0,2,0,0,0,2,0,0,2,3,2,0,0,4,0,1
267,coueran,lothar,370.0,2020-05-03,33 days 00:00:00.000000000,1.0,risk,1,1,1,0,0,1,4,14,20,0,0,0,0,10,0,1,26,0,1,0,16,4,0,0,16,0,38,0,4,0,1,0,3,1,0,51,20,0,0,0,2,0,0,0,5,2,13,10,9,19,2,56,0,1,1,8,0,5,2,11,0,0,0,0,0,15,21,0,15,5,0,3,0,0,0,4,0,0,2,6,2,0,0,4,0,9
268,rehn,grizzly-hills,455.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,4,15,44,0,0,0,0,10,0,1,25,0,2,0,11,4,0,0,9,2,14,0,4,0,8,4,1,1,0,51,20,0,0,4,7,0,3,0,4,2,13,8,13,26,6,69,0,0,1,8,0,3,1,12,0,1,0,1,0,12,15,0,15,5,0,2,0,0,0,21,0,0,4,13,2,1,0,1,0,8
269,erenn,grizzly-hills,409.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,0,14,20,0,0,0,0,10,0,1,24,0,1,0,11,4,0,0,9,0,14,0,4,0,0,2,1,0,0,51,11,0,0,0,3,0,0,0,0,2,8,7,1,14,2,36,0,0,1,8,0,3,1,11,0,0,0,0,0,11,12,0,10,5,0,2,0,0,0,4,0,0,2,7,2,1,0,1,0,8
270,metrognome,grizzly-hills,448.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,0,14,22,0,0,0,0,10,0,1,24,0,1,0,11,4,0,0,9,0,14,0,4,0,0,2,1,0,0,51,11,0,0,0,4,0,0,0,0,2,8,7,1,14,2,36,0,0,1,8,0,3,1,11,0,0,0,0,0,12,12,0,10,5,0,2,0,0,0,4,0,0,2,10,2,1,0,1,0,8
271,barenn,grizzly-hills,442.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,0,14,20,0,0,0,0,10,0,1,24,0,1,0,11,4,0,0,9,0,14,0,4,0,0,0,1,0,0,51,11,0,0,0,5,0,0,0,0,2,9,10,2,14,2,36,0,0,1,8,0,3,1,11,0,0,0,0,0,11,13,0,10,5,0,2,0,0,0,4,0,0,2,7,2,0,0,1,0,8
272,kallorenn,grizzly-hills,451.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,1,1,1,0,0,1,1,14,27,0,0,0,0,10,0,1,25,0,2,0,11,4,0,0,9,0,14,0,4,0,0,2,2,1,0,51,11,0,0,0,6,0,0,0,0,2,9,8,1,14,2,38,0,0,1,8,0,3,1,12,0,1,0,0,0,12,13,0,11,5,0,2,0,0,0,4,0,0,2,11,2,1,0,1,0,8
273,alkra,lothar,368.0,2020-04-07,59 days 00:00:00.000000000,1.0,risk,2,2,1,2,0,1,7,16,25,1,0,0,0,11,2,13,24,0,2,0,4,6,10,0,10,13,24,10,4,3,1,2,4,1,2,51,9,0,0,0,6,0,5,1,1,2,15,11,18,32,15,30,0,0,2,8,1,2,1,12,5,1,0,0,0,18,17,0,11,5,0,2,2,0,0,16,0,0,2,10,4,1,4,1,0,8
274,todo,grizzly-hills,447.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,2,2,1,2,0,1,1,15,22,1,0,0,0,11,1,13,24,0,8,0,4,6,9,0,9,8,11,9,4,2,0,2,1,0,2,51,9,0,0,2,4,0,3,1,1,2,8,7,5,21,15,30,0,0,2,8,1,2,1,11,4,0,0,0,0,14,12,0,11,5,0,2,2,0,0,8,0,0,2,11,4,1,4,1,0,8
275,lidranne,grizzly-hills,446.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,2,2,1,2,0,1,0,15,24,1,0,0,0,11,1,13,24,0,5,0,4,6,9,0,9,8,11,9,4,2,0,3,1,1,2,51,9,0,0,2,6,0,3,1,0,2,8,7,5,21,15,30,0,0,2,8,1,2,1,11,4,0,0,0,0,14,12,0,9,5,0,2,2,0,0,8,0,0,2,10,4,1,4,1,0,8
276,seder,grizzly-hills,437.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,2,2,1,2,0,1,0,15,22,1,0,0,0,11,1,13,24,0,1,0,4,6,9,0,9,8,11,9,4,2,0,2,1,1,2,51,9,0,0,0,4,0,3,1,0,2,8,7,5,21,15,30,0,0,2,8,1,2,1,11,4,0,0,0,0,14,12,0,10,5,0,2,2,0,0,8,0,0,2,8,4,1,4,1,0,8
277,baruvan,medivh,431.0,2020-05-04,32 days 00:00:00.000000000,1.0,risk,6,2,16,3,0,1,23,16,33,2,1,1,1,21,15,28,28,1,8,0,4,8,10,1,22,23,43,15,6,6,23,14,4,1,5,51,16,0,0,6,3,0,22,4,19,10,34,19,34,30,20,100,0,0,2,8,1,7,9,11,17,0,0,0,0,27,20,0,18,32,1,2,2,1,4,28,0,4,4,9,5,1,3,0,0,5
278,bloodshot,medivh,466.0,2020-05-19,17 days 00:00:00.000000000,0.0,active,4,2,6,1,1,1,27,14,27,2,0,0,0,16,11,12,24,0,4,0,2,11,6,0,16,10,26,16,5,6,23,16,1,2,0,51,12,0,0,2,7,1,14,1,18,7,15,5,5,10,4,87,4,4,2,8,1,12,3,10,8,4,0,1,0,24,18,0,17,13,1,3,1,0,3,13,1,1,7,8,5,3,11,0,0,9
279,mesama,medivh,424.0,2020-04-03,63 days 00:00:00.000000000,1.0,risk,4,2,17,2,5,1,16,13,46,2,0,1,2,17,17,28,27,1,9,1,21,11,8,0,30,12,42,16,6,6,25,14,6,2,2,51,26,0,0,11,7,1,23,1,19,9,50,18,33,23,32,135,5,6,1,8,0,12,9,14,9,5,0,0,0,22,24,0,18,50,1,2,1,0,3,27,2,1,5,10,4,1,10,0,1,8
280,les,medivh,436.0,2020-06-11,-6 days +00:00:00.000000000,0.0,active,4,1,7,0,3,1,23,8,27,1,0,0,4,27,17,2,26,1,10,1,20,11,6,1,13,3,16,2,5,5,25,17,1,3,1,51,22,0,0,3,4,0,2,1,19,4,22,5,1,10,12,72,1,1,9,8,0,8,10,15,12,2,0,0,0,23,22,0,17,10,1,4,0,0,1,42,2,1,0,7,3,3,10,0,1,9
281,rakurd,medivh,310.0,2020-03-22,75 days 00:00:00.000000000,1.0,risk,3,1,1,0,0,1,1,6,15,1,0,0,0,12,14,0,22,0,1,0,7,7,1,1,16,1,18,2,5,4,13,13,1,1,0,51,4,0,0,4,2,0,0,0,0,3,8,13,28,13,6,64,1,0,8,8,0,0,1,11,6,1,0,0,0,15,17,0,10,14,1,3,0,0,1,19,0,1,0,4,3,1,2,0,0,3
282,achilles,medivh,473.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,2,1,8,0,15,1,26,13,36,1,0,0,3,16,19,16,28,0,7,0,20,11,6,1,40,17,56,33,5,6,31,15,4,2,0,51,24,0,0,3,8,0,29,0,19,12,32,18,25,56,29,107,4,8,10,8,0,15,6,35,24,24,0,0,0,18,21,0,18,45,1,5,0,1,2,32,1,1,9,10,4,3,8,3,1,9
283,armyofone,medivh,477.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,2,1,21,0,1,1,28,34,82,1,0,2,2,30,24,49,28,1,17,0,30,6,20,1,40,34,74,58,6,9,30,20,6,1,0,51,31,0,0,14,8,0,35,0,21,14,61,21,40,69,49,131,9,14,22,9,5,10,9,43,24,82,2,2,0,31,27,0,20,92,1,5,0,0,1,43,3,1,14,14,2,4,9,4,1,10
284,automatic,medivh,473.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,3,4,0,0,2,22,31,33,2,0,1,0,13,1,7,26,0,4,0,1,6,9,1,22,19,36,4,4,5,11,11,5,1,0,51,6,0,0,2,7,2,1,1,1,5,19,15,17,49,2,20,3,1,12,9,0,3,2,22,3,17,1,0,0,26,22,0,16,49,1,7,2,0,1,14,0,1,7,6,5,0,1,1,0,12
285,athenâ,medivh,371.0,2019-07-16,325 days 00:00:00.000000000,2.0,lapsed,4,2,4,3,0,1,6,29,38,1,0,1,1,12,12,0,26,0,5,0,2,2,5,0,17,6,34,20,4,7,7,6,6,1,0,51,3,0,0,2,6,2,6,1,0,7,19,15,32,52,9,6,3,1,12,9,0,1,1,12,16,24,8,0,0,21,11,0,18,20,1,3,1,1,4,21,0,1,7,5,2,0,1,2,0,9
286,heartrune,medivh,321.0,2019-11-20,198 days 00:00:00.000000000,1.0,risk,4,3,4,2,0,1,6,29,31,1,0,1,1,11,12,0,23,0,5,0,2,2,5,0,17,6,47,20,4,7,9,10,6,1,2,51,4,0,0,2,6,2,4,1,0,7,9,14,32,52,12,6,4,6,11,9,0,1,1,11,15,24,8,0,0,23,21,0,12,20,1,3,1,1,4,19,0,1,7,5,4,3,5,2,0,9
287,koda,exodar,421.0,2020-06-11,-6 days +00:00:00.000000000,0.0,active,3,3,4,1,0,1,14,10,24,1,0,0,0,12,2,0,23,0,5,0,1,3,5,1,10,0,10,0,5,3,14,6,2,1,3,51,3,0,0,1,2,0,2,1,7,6,8,4,0,29,1,22,3,4,10,9,0,1,0,12,2,4,1,0,0,25,11,0,11,13,1,4,1,1,3,17,0,1,0,6,6,2,3,2,0,10
288,kurazen,exodar,376.0,2019-08-05,305 days 00:00:00.000000000,2.0,lapsed,5,2,26,2,8,11,12,10,29,2,2,1,3,31,21,20,27,0,9,1,41,9,17,1,37,15,59,11,6,5,28,16,5,3,3,51,28,0,0,7,2,0,6,2,21,12,36,17,32,38,16,90,9,8,11,9,0,17,12,56,18,14,18,1,1,27,28,0,20,36,1,4,4,2,4,33,4,3,0,5,5,3,9,2,1,11
289,kitzee,misha,453.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,5,0,11,3,11,0,50,1,0,0,1,12,1,21,28,0,6,0,23,4,2,1,20,15,60,28,25,4,8,12,4,1,0,18,14,0,0,2,6,0,29,1,6,12,26,15,21,12,8,60,2,7,4,5,0,3,3,31,1,54,2,0,3,24,21,0,18,5,8,8,0,1,1,21,0,0,4,11,2,2,6,4,0,11
290,shylin,misha,454.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,8,3,16,0,11,3,12,2,67,1,0,0,2,32,15,41,28,1,8,0,35,4,11,1,36,19,69,39,25,6,31,19,5,2,1,18,19,0,0,3,6,0,29,2,32,17,42,16,24,14,19,130,4,7,2,5,2,16,13,60,12,76,4,2,0,29,31,0,18,59,8,8,0,1,1,38,1,0,4,18,3,4,0,4,1,11
291,manmuffins,misha,448.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,4,0,26,3,11,0,46,1,0,0,4,14,6,16,27,2,9,0,30,4,8,1,19,18,60,34,24,6,12,16,5,2,0,18,15,0,0,3,4,0,28,1,10,12,33,17,22,13,18,56,3,5,5,5,1,10,5,51,17,24,7,0,0,26,23,0,18,5,8,8,0,1,2,19,0,0,3,13,2,4,1,4,1,11
292,fairyfrost,misha,449.0,2020-06-10,-5 days +00:00:00.000000000,0.0,active,4,2,5,0,12,3,11,0,47,1,0,0,1,16,7,14,27,0,7,0,29,4,2,1,20,14,59,38,24,4,6,14,5,1,0,18,12,0,0,4,4,0,28,1,9,13,32,17,20,14,2,85,1,2,1,5,0,5,6,49,6,26,1,0,4,25,21,0,18,10,8,8,0,1,1,15,0,0,2,13,2,4,0,4,0,11
293,nephairy,misha,456.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,5,3,65,0,26,5,18,2,94,1,0,0,6,35,20,45,28,3,16,2,46,11,14,1,48,21,82,51,25,7,39,27,5,3,2,19,49,0,0,12,6,0,29,2,32,19,60,18,30,21,24,141,8,10,9,6,5,21,13,80,23,62,27,2,4,34,33,0,20,50,8,10,0,1,1,46,4,0,4,20,4,6,10,4,4,11
294,trixzee,misha,418.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,16,0,11,3,13,1,44,1,0,0,3,18,4,42,28,0,9,0,30,4,4,1,26,13,61,29,24,4,15,16,5,1,0,18,16,0,0,4,3,0,19,1,8,15,31,16,23,15,1,73,3,1,2,5,0,8,7,55,13,18,7,1,0,24,26,0,19,58,8,8,0,1,1,23,0,0,0,14,2,5,0,4,0,11
295,cennia,misha,422.0,2020-06-10,-5 days +00:00:00.000000000,0.0,active,4,2,3,0,16,3,11,1,49,1,0,0,6,25,12,13,28,1,13,1,31,8,3,1,29,15,66,44,25,6,31,18,5,3,0,18,17,0,0,6,2,0,7,1,24,16,30,15,11,6,9,85,4,8,14,5,0,13,10,60,13,16,8,1,1,26,26,0,19,81,8,8,0,2,1,24,0,0,0,15,2,5,6,4,2,11
296,mealywormies,misha,448.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,1,0,11,3,11,0,52,1,0,0,1,15,3,20,28,0,6,1,11,4,1,1,20,8,51,26,23,3,8,10,4,1,0,18,6,0,0,11,4,0,28,1,6,5,21,14,25,11,1,40,1,4,3,5,0,3,3,19,2,3,0,0,0,24,20,0,18,4,8,6,0,1,0,12,0,0,0,12,2,3,0,4,0,11
297,faithmelter,misha,424.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,0,0,11,3,13,0,44,1,0,0,1,13,2,9,27,1,8,1,17,4,4,1,18,8,53,26,24,4,7,12,4,1,0,18,6,0,0,5,3,0,21,1,5,5,21,14,22,10,1,55,2,0,3,5,1,3,3,28,7,10,0,0,0,24,21,0,16,35,8,6,0,1,0,17,0,0,0,14,2,3,4,4,0,11
298,gråsshopper,misha,420.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,2,14,0,11,3,15,0,41,1,0,0,4,18,10,4,28,0,6,1,29,4,3,1,16,14,34,44,24,6,13,13,4,1,0,18,20,0,0,11,2,0,2,1,7,7,28,16,24,13,3,82,1,1,5,5,0,8,5,57,17,20,11,1,0,25,21,0,18,51,8,6,0,1,0,22,0,0,0,17,2,5,0,4,1,11
299,morkee,misha,418.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,5,3,0,0,11,3,11,0,37,1,0,1,3,33,10,2,26,1,11,1,15,9,1,1,18,10,49,26,25,6,29,17,5,1,0,18,7,0,0,3,2,0,0,1,23,5,36,16,22,13,4,48,5,3,6,5,0,10,6,27,8,12,3,0,0,29,26,0,20,11,8,6,0,1,0,26,3,0,0,9,2,5,6,4,1,11
300,squiglette,misha,420.0,2020-05-30,6 days 00:00:00.000000000,0.0,active,4,2,2,0,11,3,11,0,38,1,0,0,6,26,4,28,27,1,11,0,18,4,2,1,24,13,60,29,24,6,28,17,4,3,0,18,14,0,0,11,2,0,0,1,23,8,26,17,24,11,10,52,2,6,5,5,4,8,9,37,2,13,0,0,1,27,26,0,20,4,8,8,0,0,0,23,0,0,0,10,2,4,4,4,1,11
301,littlepossum,misha,450.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,5,2,0,0,11,3,20,0,51,1,0,0,3,12,3,0,28,0,4,0,12,4,1,1,14,9,21,26,24,5,5,9,5,2,0,18,6,0,0,2,5,0,29,1,5,4,52,17,26,11,9,19,1,1,3,5,1,3,3,17,4,0,0,2,0,27,19,0,18,3,8,6,0,0,0,19,0,0,3,18,2,1,0,4,1,11
302,nymmie,misha,448.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,5,2,0,0,11,3,19,0,45,1,0,0,1,12,1,13,27,0,5,0,11,4,0,1,14,7,24,26,23,4,5,8,4,1,0,18,5,0,0,5,5,0,29,1,5,4,23,16,26,14,1,19,4,3,1,5,1,3,3,15,1,0,0,0,0,27,14,0,16,3,8,8,0,0,0,13,0,0,3,14,2,2,0,4,0,11
303,arcticstørm,misha,418.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,4,3,0,0,22,3,12,0,44,1,0,0,2,22,4,6,27,1,19,0,15,7,3,1,15,7,17,25,24,6,28,11,4,1,2,18,10,0,0,2,2,0,2,2,23,4,19,14,7,4,21,31,6,2,2,5,0,15,6,32,4,9,9,0,1,28,26,0,19,3,8,6,0,0,0,30,0,0,0,14,3,4,6,4,1,11
304,amaryl,argent-dawn,424.0,2020-05-22,14 days 00:00:00.000000000,0.0,active,4,3,0,0,7,3,19,0,29,0,0,0,0,16,11,7,27,0,10,0,1,4,0,0,13,2,27,24,24,4,22,17,3,1,1,18,2,0,0,6,2,0,4,2,21,4,28,16,26,14,3,50,2,1,1,5,0,2,2,25,14,6,9,0,0,27,21,0,12,9,8,7,0,0,1,14,0,0,0,12,2,2,6,0,1,11
305,flinn,argent-dawn,407.0,2020-02-23,103 days 00:00:00.000000000,1.0,risk,3,3,0,0,7,3,20,0,21,0,0,0,1,16,12,0,24,1,10,0,8,4,0,0,16,4,20,30,25,4,22,16,4,1,0,18,6,0,0,2,2,0,2,2,20,4,20,15,32,2,9,16,2,2,1,5,0,4,7,22,17,6,9,0,0,26,17,0,15,10,8,4,0,0,0,21,0,0,0,9,2,1,6,0,0,7
306,ni,argent-dawn,426.0,2020-06-13,-8 days +00:00:00.000000000,0.0,active,4,3,0,0,21,3,11,0,31,0,0,0,3,20,15,11,27,2,15,0,16,10,0,0,11,2,22,3,24,3,27,27,2,3,1,18,4,0,0,4,4,0,0,2,23,4,13,7,11,0,9,126,4,1,3,5,2,13,9,24,0,23,4,0,1,29,24,0,20,51,8,6,0,0,0,43,0,0,0,9,2,4,8,1,1,10
307,chintakari,argent-dawn,461.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,4,11,1,16,5,28,12,58,2,0,0,2,23,19,44,28,2,11,0,26,11,3,0,38,27,70,58,25,7,26,29,5,1,3,18,18,0,0,1,8,1,35,2,22,17,50,17,37,34,24,127,5,1,3,5,2,12,6,47,20,42,33,0,1,34,32,0,20,60,9,6,1,1,1,44,2,1,16,14,5,4,11,2,1,10
308,century,argent-dawn,444.0,2020-05-23,13 days 00:00:00.000000000,0.0,active,3,3,9,5,18,10,5,7,34,1,1,0,2,19,16,14,26,1,12,0,12,12,2,1,27,21,56,57,25,3,25,30,5,1,4,18,10,0,0,6,5,1,9,2,22,17,31,15,31,29,29,96,5,3,3,5,2,13,8,40,21,17,23,0,1,32,23,0,17,37,9,5,1,2,4,40,1,2,10,10,5,3,10,1,1,9
309,penance,argent-dawn,436.0,2020-05-21,15 days 00:00:00.000000000,0.0,active,4,2,9,2,11,8,1,6,31,1,0,0,2,18,9,30,26,0,13,0,12,9,2,1,18,11,43,48,24,3,25,27,4,1,1,18,11,0,0,3,5,1,8,0,21,9,18,14,17,25,23,101,3,1,2,5,1,8,5,33,15,9,20,0,1,30,27,0,18,42,9,5,1,1,3,30,1,0,8,10,3,3,8,1,1,9
310,kusanagi,argent-dawn,475.0,2020-04-30,36 days 00:00:00.000000000,1.0,risk,4,3,70,6,21,10,35,13,97,6,2,5,4,36,22,50,28,2,16,2,45,11,43,2,52,34,90,61,25,8,41,31,6,3,6,19,37,0,0,13,7,0,41,2,30,19,64,21,63,55,42,173,11,13,19,6,4,21,13,72,23,86,21,2,3,60,35,0,20,105,17,8,1,7,6,46,1,6,15,18,10,4,10,8,5,12
311,moorayle,argent-dawn,474.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,4,47,3,21,7,32,11,77,5,2,5,3,30,16,35,27,1,15,2,37,12,41,2,40,28,66,60,25,7,27,32,6,3,4,19,27,0,0,8,7,0,33,2,24,18,56,19,46,53,23,151,9,2,13,5,2,20,16,57,22,69,16,0,1,57,34,0,20,65,17,7,1,4,3,44,1,3,14,15,6,4,10,7,4,12
312,ix,argent-dawn,430.0,2020-06-15,-10 days +00:00:00.000000000,0.0,active,3,2,28,3,8,7,15,5,44,5,2,4,2,22,19,36,28,1,13,2,17,10,37,2,22,16,37,43,24,5,23,28,5,1,3,19,25,0,0,6,6,0,19,2,21,15,20,9,16,24,9,78,5,1,13,5,0,9,9,44,19,58,18,0,0,53,24,0,18,23,17,6,1,4,2,39,1,3,11,11,6,1,1,4,4,11
313,delion,argent-dawn,400.0,2019-11-14,204 days 00:00:00.000000000,1.0,risk,2,3,28,3,7,7,26,6,53,4,2,5,1,21,19,36,25,1,10,2,14,6,36,2,16,9,24,43,23,4,22,25,5,1,3,19,20,0,0,6,5,0,23,2,21,14,28,12,16,24,3,60,4,1,12,5,0,0,1,44,19,58,18,0,0,49,26,0,14,21,17,4,1,4,2,26,1,3,11,12,5,0,0,4,5,5
314,ithaqua,argent-dawn,429.0,2019-10-11,238 days 00:00:00.000000000,1.0,risk,4,3,34,3,21,7,31,12,68,4,2,5,4,34,30,48,28,1,25,2,41,10,40,2,47,29,81,62,25,8,42,31,6,3,4,19,28,0,0,6,6,0,38,2,35,17,60,19,37,41,39,159,9,3,15,5,2,22,15,54,21,35,16,2,1,58,35,0,20,97,17,8,1,4,2,46,4,4,11,18,6,4,12,4,5,12
315,arcaisme,argent-dawn,476.0,2020-06-16,-11 days +00:00:00.000000000,0.0,active,4,3,46,3,22,6,42,52,83,4,1,5,3,33,23,48,27,2,15,2,38,12,44,2,49,29,83,73,52,9,33,35,6,3,4,19,33,0,0,11,7,0,38,1,30,25,58,20,46,96,27,153,11,8,13,6,5,15,11,69,26,66,16,2,3,63,35,0,20,93,15,8,1,4,3,46,3,5,16,13,7,4,10,7,3,12
316,estan,argent-dawn,467.0,2020-06-14,-9 days +00:00:00.000000000,0.0,active,8,6,99,5,22,13,27,46,90,2,1,5,4,34,27,49,28,2,19,1,44,13,43,2,54,35,91,63,52,8,38,35,6,3,6,19,46,0,0,10,6,2,40,4,33,29,68,21,52,93,34,166,11,12,21,6,5,21,13,79,23,57,24,2,4,64,36,0,20,87,15,10,1,5,5,47,3,6,15,19,9,4,11,8,3,12
317,velian,argent-dawn,458.0,2020-05-05,31 days 00:00:00.000000000,1.0,risk,2,2,0,0,7,3,15,43,41,0,1,1,1,15,12,8,28,1,9,0,3,4,10,0,16,4,30,56,51,6,23,12,6,1,0,18,3,0,0,3,5,0,24,0,19,5,24,14,17,74,19,76,2,6,1,5,0,1,3,21,13,63,4,0,0,34,23,0,17,23,15,8,0,1,0,30,0,2,3,10,3,3,8,7,0,11
318,kymaera,argent-dawn,436.0,2020-05-23,13 days 00:00:00.000000000,0.0,active,3,3,0,0,7,3,1,40,33,0,0,1,1,12,5,12,26,0,7,0,1,4,8,0,14,1,19,37,50,2,23,12,4,1,0,18,0,0,0,0,2,0,4,0,18,6,18,13,11,56,9,19,1,3,1,5,0,1,3,16,12,1,4,0,0,34,18,0,14,12,15,5,0,1,0,30,0,2,0,6,4,2,0,3,0,10
